Column1;neighborhood;latitude;longitude;name;categories
2828;Botafogo;-22.956835;-43.176373;Bacio di Latte;Various Restaurants
2829;Botafogo;-22.955874;-43.184756;Quartinho Bar;Various Restaurants
2830;Botafogo;-22.953889;-43.183078;Porco Amigo Bar;Various Restaurants
2831;Botafogo;-22.954383;-43.178322;Mamma Jamma;Various Restaurants
2832;Botafogo;-22.954801;-43.184605;Hocus Pocus DNA;Various Restaurants
2833;Botafogo;-22.952624;-43.183048;The Slow Bakery;Various Restaurants
2834;Botafogo;-22.952353;-43.171938;Pizzaria ICRJ;Various Restaurants
2835;Botafogo;-22.950979;-43.184326;Boteco Colarinho;Various Restaurants
2836;Botafogo;-22.956552;-43.181573;Liga dos Botecos;Various Restaurants
2837;Botafogo;-22.956672;-43.176557;Dois em Cena;Various Restaurants
2838;Botafogo;-22.950937;-43.183447;Marchezinho;Various Restaurants
2839;Botafogo;-22.951232;-43.181697;Coordenadas Bar;Various Restaurants
2840;Botafogo;-22.956805;-43.182897;Bar Bukowski;Various Restaurants
2841;Botafogo;-22.948319;-43.185705;Bar e Sinuca da Bambina;Various Restaurants
2842;Botafogo;-22.951284;-43.183518;Birreria Escondido, CA;Various Restaurants
2843;Botafogo;-22.949519;-43.177955;Bob's;Various Restaurants
2844;Botafogo;-22.949048;-43.184343;Vezpa Pizzas;Various Restaurants
2845;Botafogo;-22.954813;-43.186739;Entre Amigos Gastronomia;Various Restaurants
2846;Botafogo;-22.955124;-43.183045;Ceviche RJ;Various Restaurants
2847;Botafogo;-22.949832;-43.184675;Cafofo Pub;Various Restaurants
2848;Botafogo;-22.945693;-43.185705;La Bambina;Various Restaurants
2849;Botafogo;-22.954181;-43.186723;Boteco Cabidinho;Various Restaurants
2850;Botafogo;-22.956522;-43.18151;Canastra Rose;Various Restaurants
2851;Botafogo;-22.949304;-43.185541;Boteco 98;Various Restaurants
2852;Botafogo;-22.949269;-43.179141;EspaÃƒÂ§o Rampa;Various Restaurants
2853;Botafogo;-22.956955;-43.176627;Restaurante Madero Steak House;Various Restaurants
2854;Botafogo;-22.950532;-43.184664;LeMax Hamburgueria;Various Restaurants
2855;Botafogo;-22.950311;-43.180546;RefÃƒÂºgio;Various Restaurants
2856;Botafogo;-22.943641;-43.185468;Bar e Restaurante do Manolo;Various Restaurants
2857;Botafogo;-22.95066;-43.181809;Bar e Restaurante do Pontes;Various Restaurants
2858;Flamengo;-22.940551;-43.178431;Broz;Various Restaurants
2859;Catete;-22.931555;-43.178719;Rotisseria SÃƒÂ­rio Libaneza;Various Restaurants
2860;Laranjeiras;-22.931121;-43.180449;Villa 25 Restobar;Various Restaurants
2861;Laranjeiras;-22.932381;-43.182565;Brownie do Luiz;Various Restaurants
2862;GlÃ³ria;-22.921405;-43.184875;Explorer Bar;Various Restaurants
2863;Flamengo;-22.933188;-43.176625;Tacaca do Norte;Various Restaurants
2864;Laranjeiras;-22.931326;-43.181662;Vossa MercÃƒÂª;Various Restaurants
2865;Catete;-22.932465;-43.177737;Bar do Elias;Various Restaurants
2866;Flamengo;-22.933574;-43.176383;Churrascaria MajÃƒÂ³rica;Various Restaurants
2867;Catete;-22.930215;-43.177871;Le DÃƒÂ©panneur;Various Restaurants
2868;Flamengo;-22.928594;-43.176829;Bartman;Various Restaurants
2869;Catete;-22.925873;-43.176764;BerbigÃƒÂ£o;Various Restaurants
2870;Catete;-22.928031;-43.171635;Quiosque Zeronove;Various Restaurants
2871;Flamengo;-22.934659;-43.17735;Bonomia Lanches;Various Restaurants
2872;Laranjeiras;-22.931209;-43.181282;Baixo Gago;Various Restaurants
2873;Flamengo;-22.933896;-43.177457;CafÃƒÂ© Lamas;Various Restaurants
2874;Catete;-22.927928;-43.17951;PÃƒÂ£o FrancÃƒÂªs & Cia.;Various Restaurants
2875;Catete;-22.921257;-43.180481;Boteco PÃƒÂ© de Santa;Various Restaurants
2876;Catete;-22.921073;-43.186812;Favela Hype;Various Restaurants
2877;Catete;-22.934701;-43.176912;Balaio;Various Restaurants
2878;Laranjeiras;-22.933354;-43.184219;PÃƒÂ£o & Companhia;Various Restaurants
2879;Catete;-22.921272;-43.18644;Simples Mente;Various Restaurants
2880;Flamengo;-22.930134;-43.175987;Padaria Artesanal Artigrano;Various Restaurants
2881;Flamengo;-22.926654;-43.174587;AssociaÃƒÂ§ÃƒÂ£o Brasileira de Sommeliers/rj;Various Restaurants
2882;Flamengo;-22.934303;-43.18029;Salvatore CafÃƒÂ©;Various Restaurants
2883;GlÃ³ria;-22.928055;-43.171609;Quiosque Zero Nove;Various Restaurants
2884;Flamengo;-22.932923;-43.17712;Brou;Various Restaurants
2885;Flamengo;-22.925886;-43.177731;Cariocando Bar;Various Restaurants
2886;Flamengo;-22.928024;-43.17945;Cafe e Bar Selo de Ouro Ltda;Various Restaurants
2887;Flamengo;-22.934701;-43.175594;Frutos de Goias Flamengo;Various Restaurants
2888;Laranjeiras;-22.933902;-43.182476;Severyna de Laranjeiras;Various Restaurants
2889;Laranjeiras;-22.933697;-43.180463;Pizzaria Zona Sul;Various Restaurants
2890;Flamengo;-22.933155;-43.176687;Restaurante Planalto do Chopp;Various Restaurants
2891;Catete;-22.924514;-43.176669;ButecÃƒÂ£o;Various Restaurants
2892;GlÃ³ria;-22.920444;-43.176133;Taberna da GlÃƒÂ³ria;Various Restaurants
2893;GlÃ³ria;-22.92176;-43.176666;Amarelinho da GlÃƒÂ³ria;Various Restaurants
2894;Catete;-22.928621;-43.177018;Catete Grill;Various Restaurants
2895;Copacabana;-22.972215;-43.186777;Barraca da Chiquita;Various Restaurants
2896;Copacabana;-22.971965;-43.186646;Santa SatisfaÃƒÂ§ÃƒÂ£o;Various Restaurants
2897;Copacabana;-22.971935;-43.186583;Bibi Sucos;Various Restaurants
2898;Copacabana;-22.972666;-43.189047;Zona Sul;Various Restaurants
2899;Copacabana;-22.967743;-43.1846;PavÃƒÂ£o Azul;Various Restaurants
2900;Copacabana;-22.970865;-43.187623;The Bakers;Various Restaurants
2901;Copacabana;-22.970411;-43.182845;Bar e Champanheria Copacabana;Various Restaurants
2902;Copacabana;-22.96734;-43.179007;Momo Gelato;Various Restaurants
2903;Copacabana;-22.967863;-43.184854;Zezimbar;Various Restaurants
2904;Copacabana;-22.975072;-43.187661;Deck Bar;Various Restaurants
2905;Copacabana;-22.972353;-43.186279;Balada Mix;Various Restaurants
2906;Copacabana;-22.976087;-43.18756;Nativoo Bar Beach;Various Restaurants
2907;Copacabana;-22.970185;-43.185662;Farro;Various Restaurants
2908;Copacabana;-22.97428;-43.186388;Praia Skol 360Ã‚Â°;Various Restaurants
2909;Copacabana;-22.968565;-43.180668;Arab;Various Restaurants
2910;Copacabana;-22.966843;-43.178619;Churrascaria Palace;Various Restaurants
2911;Copacabana;-22.976123;-43.18869;El Born;Various Restaurants
2912;Copacabana;-22.975798;-43.189059;Boteco Belmonte;Various Restaurants
2913;Copacabana;-22.967388;-43.183588;Real Chopp;Various Restaurants
2914;Copacabana;-22.978378;-43.19094;Starbucks;Various Restaurants
2915;Copacabana;-22.97665;-43.190459;Stalos CafÃƒÂ© & Bar;Various Restaurants
2916;Copacabana;-22.967836;-43.182031;Conversa Fora na Brasa;Various Restaurants
2917;Copacabana;-22.965054;-43.179329;PÃƒÂ£o e Companhia Copacabana;Various Restaurants
2918;Copacabana;-22.965054;-43.179329;Mr CopÃƒÂ£o;Various Restaurants
2919;Copacabana;-22.967785;-43.184162;Papo de Anjo;Various Restaurants
2920;Copacabana;-22.967427;-43.183275;Galeto Viva Flor;Various Restaurants
2921;Copacabana;-22.974997;-43.188161;Braseiro;Various Restaurants
2922;Copacabana;-22.977884;-43.190426;Bibi Sucos Copacabana;Various Restaurants
2923;Copacabana;-22.969782;-43.181387;Quiosque 51;Various Restaurants
2924;Copacabana;-22.968011;-43.182662;Galeto & Cia;Various Restaurants
2925;Copacabana;-22.977963;-43.1898;Restaurante MÃƒÂ´naco;Various Restaurants
2926;Copacabana;-22.976219;-43.192582;O Caranguejo;Various Restaurants
2927;Copacabana;-22.972681;-43.185785;La Maison;Various Restaurants
2928;Copacabana;-22.975184;-43.188291;Vizinhando;Various Restaurants
2929;Copacabana;-22.973145;-43.190187;BistrÃƒÂ´ Primitivo;Various Restaurants
2930;Copacabana;-22.971895;-43.184721;Quiosque Chopp Brahma;Various Restaurants
2931;Copacabana;-22.975807;-43.188682;Restaurante Stambul;Various Restaurants
2932;Copacabana;-22.977538;-43.189037;Skylab;Various Restaurants
2933;Copacabana;-22.970769;-43.183732;Deck Beer Bar e Restaurante;Various Restaurants
2934;Copacabana;-22.977568;-43.189101;CafÃƒÂ© da ManhÃƒÂ£;Various Restaurants
2935;Copacabana;-22.976045;-43.189315;Boteco da Garrafa;Various Restaurants
2936;Laranjeiras;-22.938399;-43.192871;Kopenhagen;Various Restaurants
2937;Cosme Velho;-22.937526;-43.205396;Brasa BBQ;Various Restaurants
2938;Laranjeiras;-22.941906;-43.191825;Serrado - Vinhos & BistrÃƒÂ´;Various Restaurants
2939;Cosme Velho;-22.938137;-43.195876;Casa do Minho;Various Restaurants
2940;Cosme Velho;-22.940025;-43.200249;ChurrascÃƒÂ£o do PC;Various Restaurants
2941;Laranjeiras;-22.938303;-43.191614;LaticÃƒÂ­nios Normandia;Various Restaurants
2942;Laranjeiras;-22.943342;-43.192015;Pastel do Bigode;Various Restaurants
2943;Laranjeiras;-22.940237;-43.191472;Laranjada Samba Clube;Various Restaurants
2944;Cosme Velho;-22.939013;-43.196273;Assis Restaurante e Livraria;Various Restaurants
2945;Cosme Velho;-22.940444;-43.197311;PanificaÃƒÂ§ÃƒÂ£o Rainha;Various Restaurants
2946;Cosme Velho;-22.941362;-43.198587;Quiosque Coca Cola;Various Restaurants
2947;Cosme Velho;-22.940302;-43.199252;Restaurante La Luna;Various Restaurants
2948;Cosme Velho;-22.941362;-43.198587;Yogofresh;Various Restaurants
2949;Cosme Velho;-22.939965;-43.198805;Taberna 564 Restaurante;Various Restaurants
2950;Laranjeiras;-22.938378;-43.192431;Mandarim;Various Restaurants
2951;Cosme Velho;-22.941064;-43.197828;Don Quixote Lounge;Various Restaurants
2952;Cosme Velho;-22.940474;-43.197374;Mercearia do Nivaldo;Various Restaurants
2953;Cosme Velho;-22.939884;-43.196921;Bar Hills  Edificio Beverly Hills;Various Restaurants
2954;Cosme Velho;-22.940302;-43.197935;Bob's;Various Restaurants
2955;Cosme Velho;-22.944217;-43.204866;PortÃƒÂ£o Vermelho;Various Restaurants
2956;Cosme Velho;-22.942488;-43.205703;Bar do Beto;Various Restaurants
2957;Cosme Velho;-22.939369;-43.195968;O PÃƒÂ£o;Various Restaurants
2958;Cosme Velho;-22.93892;-43.196208;Jatai Sucos;Various Restaurants
2959;Laranjeiras;-22.942294;-43.191458;Padaria Rainha das Laranjeiras;Various Restaurants
2960;Laranjeiras;-22.938336;-43.191552;Balada Mix;Various Restaurants
2961;Laranjeiras;-22.937986;-43.195559;Veg BorÃƒÂ¡;Various Restaurants
2962;Laranjeiras;-22.938712;-43.194321;Arca dos Sonhos;Various Restaurants
2963;Laranjeiras;-22.934949;-43.196803;Casa Fat Radish;Various Restaurants
2964;Laranjeiras;-22.938282;-43.192492;Maria AÃƒÂ§aÃƒÂ­;Various Restaurants
2965;Laranjeiras;-22.938375;-43.192557;Cate Point Lanches;Various Restaurants
2966;Laranjeiras;-22.940797;-43.191862;Barraca da Tapioca;Various Restaurants
2967;Laranjeiras;-22.940671;-43.191859;Vezpa Pizzas - Laranjeiras;Various Restaurants
2968;Laranjeiras;-22.942602;-43.191842;Kcild's Bar;Various Restaurants
2969;Laranjeiras;-22.942602;-43.191842;Feijoada do Yogui;Various Restaurants
2970;Laranjeiras;-22.938224;-43.192239;Fabrica de Bolo Vo Alzira;Various Restaurants
2971;Laranjeiras;-22.942602;-43.191842;Kcild's;Various Restaurants
2972;Laranjeiras;-22.942581;-43.191402;Varandinha;Various Restaurants
2973;Cosme Velho;-22.938709;-43.191812;Galeto Secreto;Various Restaurants
2974;Flamengo;-22.934851;-43.174594;Boteco Belmonte;Various Restaurants
2975;Flamengo;-22.936409;-43.174318;Paris Lounge;Various Restaurants
2976;Flamengo;-22.937036;-43.169314;Assador;Various Restaurants
2977;Laranjeiras;-22.934701;-43.176912;Balaio;Various Restaurants
2978;Laranjeiras;-22.928031;-43.171635;Quiosque Zeronove;Various Restaurants
2979;Flamengo;-22.93089;-43.177448;RolÃƒÂ©;Various Restaurants
2980;Laranjeiras;-22.934107;-43.180536;Boteco do Seu DodÃƒÂ´;Various Restaurants
2981;Flamengo;-22.934916;-43.176948;Senhor Ca. BistrÃƒÂ´;Various Restaurants
2982;Flamengo;-22.939919;-43.177099;Brasinha;Various Restaurants
2983;Flamengo;-22.928066;-43.171489;Breakz;Various Restaurants
2984;Flamengo;-22.936722;-43.175768;Lanchonete Bel Rio;Various Restaurants
2985;Flamengo;-22.934192;-43.175708;Oklahoma Restaurante;Various Restaurants
2986;Flamengo;-22.93456;-43.175715;Big Bi Lanches;Various Restaurants
2987;Flamengo;-22.934114;-43.176365;Bottega 73 ArmazÃƒÂ©m & BistrÃƒÂ´;Various Restaurants
2988;Flamengo;-22.937057;-43.177658;Casa do PÃƒÂ£o;Various Restaurants
2989;Flamengo;-22.934638;-43.17691;Rio Tap Beer House;Various Restaurants
2990;GÃ¡vea;-22.982042;-43.238078;Confeitaria Lorena;Various Restaurants
2991;GÃ¡vea;-22.979521;-43.232497;Bar Nossa Senhora do Carmo;Various Restaurants
2992;GÃ¡vea;-22.980337;-43.23331;California Coffee;Various Restaurants
2993;GÃ¡vea;-22.978346;-43.233975;YogoCream;Various Restaurants
2994;GÃ¡vea;-22.978741;-43.230722;AÃƒÂ§ai Sarado;Various Restaurants
2995;GÃ¡vea;-22.978021;-43.233026;Padaria - Marques de SÃƒÂ£o Vicente;Various Restaurants
2996;GÃ¡vea;-22.975696;-43.234978;Violeta CafÃƒÂ©;Various Restaurants
2997;GÃ¡vea;-22.979232;-43.231361;Barracas de Comida Em Frente A Puc;Various Restaurants
2998;GÃ¡vea;-22.977702;-43.233144;Padaria e Confeitaria CaiÃƒÂ§aras;Various Restaurants
2999;GÃ¡vea;-22.978859;-43.231101;Corredor GastronÃƒÂ´mico - PUC-RIO;Various Restaurants
3000;GÃ¡vea;-22.986121;-43.244575;Mirante Rocinha;Various Restaurants
3001;GÃ¡vea;-22.977286;-43.231473;Bar depÃƒÂ³sito;Various Restaurants
3002;GÃ¡vea;-22.980035;-43.230231;Quentinha da Joaninha;Various Restaurants
3003;GÃ¡vea;-22.978519;-43.230779;Quiosque das Tias (Quiosque Brasa Forte);Various Restaurants
3004;GÃ¡vea;-22.978899;-43.230263;Tio Ruy;Various Restaurants
3005;GÃ¡vea;-22.978346;-43.233975;Na Medida;Various Restaurants
3006;GÃ¡vea;-22.979169;-43.230042;Cocadine;Various Restaurants
3007;GÃ¡vea;-22.978363;-43.229395;Hot Dog;Various Restaurants
3008;GÃ¡vea;-22.978724;-43.230157;Astro Bar;Various Restaurants
3009;GÃ¡vea;-22.982048;-43.237827;CafÃƒÂ© e Bar Polux Lorena;Various Restaurants
3010;GÃ¡vea;-22.983041;-43.238604;Seixas, MÃƒÂ¡rio J R - GÃƒÂ¡vea;Various Restaurants
3011;GÃ¡vea;-22.978785;-43.234111;Couve-Flor;Various Restaurants
3012;GÃ¡vea;-22.978785;-43.234111;Restaurante Gourmet do Campos;Various Restaurants
3013;GÃ¡vea;-22.978725;-43.233984;Waffle Store Shopping da Gavea;Various Restaurants
3014;GÃ¡vea;-22.986014;-43.234723;A. G. Martins Cantina;Various Restaurants
3015;GÃ¡vea;-22.975608;-43.235979;CafÃƒÂ© CafÃƒÂ©;Various Restaurants
3016;GÃ¡vea;-22.978835;-43.22947;Espaco Infinito Restaurante e Bar Ltda ME;Various Restaurants
3017;GÃ¡vea;-22.978838;-43.229344;00 Cozinha ContemporÃƒÂ¢nea;Various Restaurants
3018;GlÃ³ria;-22.917123;-43.177308;Panka;Various Restaurants
3019;Centro;-22.919965;-43.169723;Corrientes 348;Various Restaurants
3020;Flamengo;-22.913815;-43.172713;Laguiole;Various Restaurants
3021;Centro;-22.911627;-43.176801;Kopenhagen;Various Restaurants
3022;Lapa;-22.915894;-43.177091;Beco do Rato;Various Restaurants
3023;Lapa;-22.912935;-43.180345;Circo Voador;Various Restaurants
3024;Centro;-22.914532;-43.166582;Vamo;Various Restaurants
3025;Centro;-22.915146;-43.179206;Os Ximenes;Various Restaurants
3026;Centro;-22.914535;-43.166457;Xian;Various Restaurants
3027;Centro;-22.924313;-43.175849;Bar do ZÃƒÂ©;Various Restaurants
3028;Centro;-22.913851;-43.167256;Starbucks;Various Restaurants
3029;Centro;-22.912913;-43.179905;Arcos da Lapa;Various Restaurants
3030;Centro;-22.912498;-43.16691;Starbucks;Various Restaurants
3031;GlÃ³ria;-22.913248;-43.171257;Vivo Rio;Various Restaurants
3032;Centro;-22.911651;-43.175798;Starbucks;Various Restaurants
3033;Centro;-22.914703;-43.179195;CortiÃƒÂ§o Carioca Restaurante;Various Restaurants
3034;Centro;-22.914104;-43.181753;Os Ximenes;Various Restaurants
3035;Centro;-22.912582;-43.17789;Me Gusta Gourmet;Various Restaurants
3036;Centro;-22.921257;-43.180481;Boteco PÃƒÂ© de Santa;Various Restaurants
3037;Centro;-22.911145;-43.177103;Senador Restaurante;Various Restaurants
3038;Centro;-22.909978;-43.176887;Bar do Elias;Various Restaurants
3039;Centro;-22.913235;-43.180881;Bar Sarau Rio;Various Restaurants
3040;Centro;-22.91335;-43.181484;Bar da Lapa;Various Restaurants
3041;Lapa;-22.913097;-43.181478;Boteco Belmonte;Various Restaurants
3042;Centro;-22.913453;-43.181173;Booze Bar;Various Restaurants
3043;Centro;-22.913673;-43.179923;Lapa Irish Pub;Various Restaurants
3044;Centro;-22.910768;-43.176969;Galeto Monte Gordo;Various Restaurants
3045;Lapa;-22.913432;-43.180733;Leviano Bar;Various Restaurants
3046;Centro;-22.913851;-43.167256;McDonald's;Various Restaurants
3047;Centro;-22.912941;-43.177459;Lanchonete Tic Tac;Various Restaurants
3048;Centro;-22.911033;-43.173838;Razzi;Various Restaurants
3049;Centro;-22.913073;-43.181164;Arco ÃƒÂris da Lapa;Various Restaurants
3050;Flamengo;-22.919534;-43.177115;MegaMatte;Various Restaurants
3051;Flamengo;-22.912694;-43.177203;McDonald's;Various Restaurants
3052;Centro;-22.910277;-43.17633;Amarelinho;Various Restaurants
3053;GlÃ³ria;-22.914016;-43.178802;Alto Lapa;Various Restaurants
3054;Centro;-22.915629;-43.177586;Princesa da Lapa;Various Restaurants
3055;Centro;-22.91191;-43.178188;Castelograma;Various Restaurants
3056;Botafogo;-22.954731;-43.196711;Domenica Pizzaria Artesanal;Various Restaurants
3057;Botafogo;-22.95543;-43.196602;Joaquina Bar e Restaurante;Various Restaurants
3058;Botafogo;-22.953641;-43.195995;Cake & Co;Various Restaurants
3059;Botafogo;-22.956701;-43.195064;Lima Cocina Peruana;Various Restaurants
3060;HumaitÃ¡;-22.957884;-43.195845;Meza Bar;Various Restaurants
3061;Botafogo;-22.957523;-43.193767;Audio Rebel;Various Restaurants
3062;Botafogo;-22.95336;-43.1958;IrajÃƒÂ¡ GastrÃƒÂ´;Various Restaurants
3063;HumaitÃ¡;-22.958209;-43.199429;PanificaÃƒÂ§ÃƒÂ£o UniÃƒÂ£o;Various Restaurants
3064;Botafogo;-22.953689;-43.195306;Jungle Garden Pub;Various Restaurants
3065;Botafogo;-22.955662;-43.192217;Galeto Sat s Botafogo;Various Restaurants
3066;Botafogo;-22.95381;-43.192925;Narreal Brewhouse;Various Restaurants
3067;Botafogo;-22.954632;-43.192945;Restaurante Adriano;Various Restaurants
3068;HumaitÃ¡;-22.95845;-43.197302;Restaurante Ãƒâ‚¬ Mineira;Various Restaurants
3069;Jardim BotÃ¢nico;-22.960777;-43.207081;PanificaÃƒÂ§ÃƒÂ£o Lagoa;Various Restaurants
3070;Botafogo;-22.953014;-43.195729;Coltivi;Various Restaurants
3071;Botafogo;-22.952407;-43.19227;Tortin;Various Restaurants
3072;HumaitÃ¡;-22.95402;-43.197321;Palhinha;Various Restaurants
3073;Botafogo;-22.954511;-43.192691;Confeitaria Imperial;Various Restaurants
3074;Botafogo;-22.96181;-43.206227;Didier Restaurante;Various Restaurants
3075;Botafogo;-22.952334;-43.192451;Be+Co Gastronomia;Various Restaurants
3076;Botafogo;-22.954591;-43.197006;Manekineko;Various Restaurants
3077;Botafogo;-22.956117;-43.193043;Botequim;Various Restaurants
3078;Botafogo;-22.954637;-43.197099;Farinha Pura ExperiÃƒÂªncia;Various Restaurants
3079;Botafogo;-22.954897;-43.193767;Chocolates Brasil Cacau;Various Restaurants
3080;Botafogo;-22.954761;-43.196775;Pizza Park;Various Restaurants
3081;HumaitÃ¡;-22.9563;-43.198568;CafÃƒÂ© e Bar Boa Pinga;Various Restaurants
3082;Botafogo;-22.957906;-43.194968;Virando A Mesa Restaurante;Various Restaurants
3083;Botafogo;-22.954255;-43.19281;Choperia ItÃƒÂº;Various Restaurants
3084;Botafogo;-22.955599;-43.192215;ÃƒÅ tta;Various Restaurants
3085;HumaitÃ¡;-22.955457;-43.196791;Harad Chopperia ÃƒÂrabe;Various Restaurants
3086;HumaitÃ¡;-22.954731;-43.196711;AcarajÃƒÂ© do Baiano;Various Restaurants
3087;HumaitÃ¡;-22.955592;-43.196418;Bolos da CecÃƒÂ­lia;Various Restaurants
3088;HumaitÃ¡;-22.956031;-43.19649;Nema;Various Restaurants
3089;HumaitÃ¡;-22.954761;-43.196775;EspÃƒÂ­rito do Chopp;Various Restaurants
3090;HumaitÃ¡;-22.959161;-43.200644;Forneria Carioca;Various Restaurants
